Attributes,adjust,close,change_perc2,avg,volume_match,value_match,volume_reconcile,value_reconcile,open,high,low,volume
2015-12-01,2.2,2.2,4.7619,2.2,100.0,220000.0,0.0,0.0,2.2,2.2,2.2,100.0
2015-12-02,2.2,2.2,0.0,2.2,200.0,440000.0,0.0,0.0,2.2,2.2,2.2,200.0
2015-12-03,2.2,2.2,0.0,2.2,100.0,220000.0,0.0,0.0,2.2,2.2,2.2,100.0
2015-12-04,2.1,2.1,-4.5455,2.1,23000.0,48300000.0,0.0,0.0,2.1,2.1,2.1,23000.0
2015-12-07,2.1,2.1,0.0,2.1,0.0,0.0,0.0,0.0,2.1,2.1,2.1,0.0
2015-12-08,2.1,2.1,0.0,2.1,0.0,0.0,0.0,0.0,2.1,2.1,2.1,0.0
2015-12-09,2.1,2.1,0.0,2.1,0.0,0.0,0.0,0.0,2.1,2.1,2.1,0.0
2015-12-10,2.1,2.1,0.0,2.1,1200.0,2520000.0,0.0,0.0,2.1,2.1,2.1,1200.0
2015-12-11,2.2,2.2,4.7619,2.2,100.0,220000.0,0.0,0.0,2.2,2.2,2.2,100.0
2015-12-14,2.2,2.2,0.0,2.146,33300.0,71460000.0,0.0,0.0,2.1,2.2,2.1,33300.0
2015-12-15,2.2,2.2,0.0,2.2,0.0,0.0,0.0,0.0,2.2,2.2,2.2,0.0
2015-12-16,2.2,2.2,0.0,2.2,0.0,0.0,0.0,0.0,2.2,2.2,2.2,0.0
2015-12-17,2.3,2.3,4.5455,2.1,300.0,650000.0,0.0,0.0,2.1,2.3,2.1,300.0
2015-12-18,2.3,2.3,0.0,2.3,0.0,0.0,0.0,0.0,2.3,2.3,2.3,0.0
2015-12-21,2.1,2.1,-8.6957,2.1,1500.0,3150000.0,0.0,0.0,2.1,2.1,2.1,1500.0
2015-12-22,2.2,2.2,4.7619,2.3,1100.0,2430000.0,0.0,0.0,2.3,2.3,2.2,1100.0
2015-12-23,2.2,2.2,0.0,2.2,100.0,220000.0,40.0,80000.0,2.2,2.2,2.2,140.0
2015-12-24,2.2,2.2,0.0,2.1,200.0,430000.0,0.0,0.0,2.1,2.2,2.1,200.0
2015-12-25,2.0,2.0,-9.0909,2.103,4800.0,9990000.0,0.0,0.0,2.2,2.2,2.0,4800.0
2015-12-28,2.1,2.1,5.0,2.1,1000.0,2100000.0,0.0,0.0,2.1,2.1,2.1,1000.0
2015-12-29,2.1,2.1,0.0,2.1,0.0,0.0,0.0,0.0,2.1,2.1,2.1,0.0
2015-12-30,2.2,2.2,4.7619,2.1,100.0,220000.0,0.0,0.0,2.2,2.2,2.2,100.0
2015-12-31,2.2,2.2,0.0,2.2,0.0,0.0,0.0,0.0,2.2,2.2,2.2,0.0
2016-01-04,2.2,2.2,0.0,2.2,7200.0,15840000.0,0.0,0.0,2.2,2.2,2.2,7200.0
2016-01-05,2.2,2.2,0.0,2.2,0.0,0.0,0.0,0.0,2.2,2.2,2.2,0.0
2016-01-06,2.3,2.3,4.5455,2.3,100.0,230000.0,0.0,0.0,2.3,2.3,2.3,100.0
2016-01-07,2.1,2.1,-8.6957,2.1,1400.0,2940000.0,0.0,0.0,2.1,2.1,2.1,1400.0
2016-01-08,2.1,2.1,0.0,2.1,10800.0,22680000.0,0.0,0.0,2.1,2.1,2.1,10800.0
2016-01-11,2.1,2.1,0.0,2.1,0.0,0.0,0.0,0.0,2.1,2.1,2.1,0.0
2016-01-12,2.2,2.2,4.7619,2.1,100.0,220000.0,0.0,0.0,2.2,2.2,2.2,100.0
2016-01-13,2.2,2.2,0.0,2.2,0.0,0.0,0.0,0.0,2.2,2.2,2.2,0.0
2016-01-14,2.2,2.2,0.0,2.2,200.0,440000.0,0.0,0.0,2.2,2.2,2.2,200.0
2016-01-15,2.1,2.1,-4.5455,2.194,4700.0,10310000.0,0.0,0.0,2.2,2.2,2.1,4700.0
2016-01-18,2.2,2.2,4.7619,2.2,1500.0,3300000.0,0.0,0.0,2.2,2.2,2.2,1500.0
2016-01-19,2.2,2.2,0.0,2.2,2000.0,4400000.0,0.0,0.0,2.2,2.2,2.2,2000.0
2016-01-20,2.2,2.2,0.0,2.2,0.0,0.0,0.0,0.0,2.2,2.2,2.2,0.0
2016-01-21,2.2,2.2,0.0,2.2,0.0,0.0,0.0,0.0,2.2,2.2,2.2,0.0
2016-01-22,2.2,2.2,0.0,2.2,2000.0,4400000.0,0.0,0.0,2.2,2.2,2.2,2000.0
2016-01-25,2.2,2.2,0.0,2.2,0.0,0.0,0.0,0.0,2.2,2.2,2.2,0.0
2016-01-26,2.2,2.2,0.0,2.2,0.0,0.0,0.0,0.0,2.2,2.2,2.2,0.0
2016-01-27,2.1,2.1,-4.5455,2.222,900.0,2000000.0,0.0,0.0,2.3,2.3,2.1,900.0
2016-01-28,2.1,2.1,0.0,2.1,0.0,0.0,0.0,0.0,2.1,2.1,2.1,0.0
2016-01-29,2.1,2.1,0.0,2.25,400.0,900000.0,0.0,0.0,2.3,2.3,2.1,400.0
2016-02-01,2.1,2.1,0.0,2.288,1600.0,3660000.0,0.0,0.0,2.3,2.3,2.1,1600.0
2016-02-02,2.2,2.2,4.7619,2.284,1900.0,4340000.0,0.0,0.0,2.3,2.3,2.2,1900.0
2016-02-03,2.2,2.2,0.0,2.29,1000.0,2290000.0,0.0,0.0,2.3,2.3,2.2,1000.0
2016-02-04,2.2,2.2,0.0,2.2,0.0,0.0,0.0,0.0,2.2,2.2,2.2,0.0
2016-02-05,2.2,2.2,0.0,2.2,0.0,0.0,0.0,0.0,2.2,2.2,2.2,0.0
2016-02-15,2.2,2.2,0.0,2.2,0.0,0.0,0.0,0.0,2.2,2.2,2.2,0.0
2016-02-16,2.1,2.1,-4.5455,2.1,100.0,210000.0,0.0,0.0,2.1,2.1,2.1,100.0
2016-02-17,2.1,2.1,0.0,2.1,0.0,0.0,0.0,0.0,2.1,2.1,2.1,0.0
2016-02-18,2.3,2.3,9.5238,2.3,800.0,1840000.0,0.0,0.0,2.3,2.3,2.3,800.0
2016-02-19,2.4,2.4,4.3478,2.3,200.0,460000.0,0.0,0.0,2.2,2.4,2.2,200.0
2016-02-22,2.6,2.6,8.3333,2.6,100.0,260000.0,0.0,0.0,2.6,2.6,2.6,100.0
2016-02-23,2.6,2.6,0.0,2.6,0.0,0.0,0.0,0.0,2.6,2.6,2.6,0.0
2016-02-24,2.7,2.7,3.8462,2.7,100.0,270000.0,0.0,0.0,2.7,2.7,2.7,100.0
2016-02-25,2.9,2.9,7.4074,2.767,300.0,830000.0,0.0,0.0,2.9,2.9,2.5,300.0
2016-02-26,2.9,2.9,0.0,2.9,0.0,0.0,0.0,0.0,2.9,2.9,2.9,0.0
2016-02-29,2.7,2.7,-6.8966,2.946,1300.0,3830000.0,0.0,0.0,3.1,3.1,2.7,1300.0
2016-03-01,2.5,2.5,-7.4074,2.5,100.0,250000.0,0.0,0.0,2.5,2.5,2.5,100.0
2016-03-02,2.7,2.7,8.0,2.7,100.0,270000.0,0.0,0.0,2.7,2.7,2.7,100.0
2016-03-03,2.6,2.6,-3.7037,2.6,100.0,260000.0,0.0,0.0,2.6,2.6,2.6,100.0
2016-03-04,2.8,2.8,7.6923,2.527,1100.0,2780000.0,0.0,0.0,2.5,2.8,2.5,1100.0
2016-03-07,2.6,2.6,-7.1429,2.6,500.0,1300000.0,0.0,0.0,2.6,2.6,2.6,500.0
2016-03-08,2.4,2.4,-7.6923,2.4,100.0,240000.0,20200.0,50500000.0,2.4,2.4,2.4,20300.0
2016-03-09,2.4,2.4,0.0,2.4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,0.0
2016-03-10,2.4,2.4,0.0,2.4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,0.0
2016-03-11,2.4,2.4,0.0,2.4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,0.0
2016-03-14,2.3,2.3,-4.1667,2.3,100.0,230000.0,0.0,0.0,2.3,2.3,2.3,100.0
2016-03-15,2.3,2.3,0.0,2.3,0.0,0.0,0.0,0.0,2.3,2.3,2.3,0.0
2016-03-16,2.3,2.3,0.0,2.3,0.0,0.0,0.0,0.0,2.3,2.3,2.3,0.0
2016-03-17,2.5,2.5,8.6957,2.5,100.0,250000.0,0.0,0.0,2.5,2.5,2.5,100.0
2016-03-18,2.5,2.5,0.0,2.5,0.0,0.0,0.0,0.0,2.5,2.5,2.5,0.0
2016-03-21,2.5,2.5,0.0,2.5,0.0,0.0,0.0,0.0,2.5,2.5,2.5,0.0
2016-03-22,2.5,2.5,0.0,2.5,0.0,0.0,0.0,0.0,2.5,2.5,2.5,0.0
2016-03-23,2.5,2.5,0.0,2.5,0.0,0.0,0.0,0.0,2.5,2.5,2.5,0.0
2016-03-24,2.6,2.6,4.0,2.314,2200.0,5090000.0,0.0,0.0,2.3,2.6,2.3,2200.0
2016-03-25,2.6,2.6,0.0,2.6,0.0,0.0,0.0,0.0,2.6,2.6,2.6,0.0
2016-03-28,2.6,2.6,0.0,2.6,0.0,0.0,0.0,0.0,2.6,2.6,2.6,0.0
2016-03-29,2.6,2.6,0.0,2.6,0.0,0.0,0.0,0.0,2.6,2.6,2.6,0.0
2016-03-30,2.6,2.6,0.0,2.6,0.0,0.0,0.0,0.0,2.6,2.6,2.6,0.0
2016-03-31,2.6,2.6,0.0,2.6,0.0,0.0,0.0,0.0,2.6,2.6,2.6,0.0
2016-04-01,2.5,2.5,-3.8462,2.5,1000.0,2500000.0,0.0,0.0,2.5,2.5,2.5,1000.0
2016-04-04,2.5,2.5,0.0,2.5,0.0,0.0,0.0,0.0,2.5,2.5,2.5,0.0
2016-04-05,2.5,2.5,0.0,2.5,0.0,0.0,0.0,0.0,2.5,2.5,2.5,0.0
2016-04-06,2.5,2.5,0.0,2.5,200.0,500000.0,0.0,0.0,2.5,2.5,2.5,200.0
2016-04-07,2.5,2.5,0.0,2.5,0.0,0.0,0.0,0.0,2.5,2.5,2.5,0.0
2016-04-08,2.5,2.5,0.0,2.5,0.0,0.0,0.0,0.0,2.5,2.5,2.5,0.0
2016-04-11,2.5,2.5,0.0,2.5,0.0,0.0,0.0,0.0,2.5,2.5,2.5,0.0
2016-04-12,2.6,2.6,4.0,2.629,700.0,1840000.0,0.0,0.0,2.7,2.7,2.3,700.0
2016-04-13,2.5,2.5,-3.8462,2.425,400.0,970000.0,0.0,0.0,2.4,2.5,2.4,400.0
2016-04-14,2.5,2.5,0.0,2.5,0.0,0.0,0.0,0.0,2.5,2.5,2.5,0.0
2016-04-15,2.5,2.5,0.0,2.318,1100.0,2550000.0,0.0,0.0,2.3,2.5,2.3,1100.0
2016-04-19,2.6,2.6,4.0,2.6,100.0,260000.0,0.0,0.0,2.6,2.6,2.6,100.0
2016-04-20,2.6,2.6,0.0,2.6,0.0,0.0,0.0,0.0,2.6,2.6,2.6,0.0
2016-04-21,2.4,2.4,-7.6923,2.4,1900.0,4560000.0,0.0,0.0,2.4,2.4,2.4,1900.0
2016-04-22,2.3,2.3,-4.1667,2.45,200.0,490000.0,0.0,0.0,2.6,2.6,2.3,200.0
2016-04-25,2.2,2.2,-4.3478,2.2,2900.0,6380000.0,0.0,0.0,2.2,2.2,2.2,2900.0
2016-04-26,2.0,2.0,-9.0909,2.002,17400.0,34830000.0,0.0,0.0,2.1,2.1,2.0,17400.0
2016-04-27,2.2,2.2,10.0,2.067,3100.0,6398200.0,0.0,0.0,2.0,2.2,2.0,3100.0
2016-04-28,2.2,2.2,0.0,2.2,0.0,0.0,0.0,0.0,2.2,2.2,2.2,0.0
2016-04-29,2.1,2.1,-4.5455,2.1,13900.0,29190000.0,0.0,0.0,2.1,2.1,2.1,13900.0
2016-05-04,2.1,2.1,0.0,2.1,3200.0,6720000.0,0.0,0.0,2.1,2.1,2.1,3200.0
2016-05-05,2.1,2.1,0.0,2.1,0.0,0.0,0.0,0.0,2.1,2.1,2.1,0.0
2016-05-06,2.1,2.1,0.0,2.1,0.0,0.0,0.0,0.0,2.1,2.1,2.1,0.0
2016-05-09,2.1,2.1,0.0,2.1,0.0,0.0,0.0,0.0,2.1,2.1,2.1,0.0
2016-05-10,2.3,2.3,9.5238,2.295,2100.0,4820000.0,10.0,19000.0,2.2,2.3,2.2,2110.0
2016-05-11,2.2,2.2,-4.3478,2.2,5500.0,12100000.0,0.0,0.0,2.2,2.2,2.2,5500.0
2016-05-12,2.2,2.2,0.0,2.2,0.0,0.0,0.0,0.0,2.2,2.2,2.2,0.0
2016-05-13,2.2,2.2,0.0,2.2,0.0,0.0,0.0,0.0,2.2,2.2,2.2,0.0
2016-05-16,2.4,2.4,9.0909,2.4,1100.0,2640000.0,0.0,0.0,2.4,2.4,2.4,1100.0
2016-05-17,2.2,2.2,-8.3333,2.438,2100.0,5120000.0,0.0,0.0,2.5,2.5,2.2,2100.0
2016-05-18,2.2,2.2,0.0,2.2,0.0,0.0,0.0,0.0,2.2,2.2,2.2,0.0
2016-05-19,2.1,2.1,-4.5455,2.114,2200.0,4650000.0,0.0,0.0,2.2,2.2,2.0,2200.0
2016-05-20,2.3,2.3,9.5238,2.291,1100.0,2520000.0,0.0,0.0,2.2,2.3,2.2,1100.0
2016-05-23,2.3,2.3,0.0,2.3,0.0,0.0,0.0,0.0,2.3,2.3,2.3,0.0
2016-05-24,2.3,2.3,0.0,2.3,100.0,230000.0,0.0,0.0,2.3,2.3,2.3,100.0
2016-05-25,2.4,2.4,4.3478,2.4,700.0,1680000.0,0.0,0.0,2.4,2.4,2.4,700.0
2016-05-26,2.4,2.4,0.0,2.4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,0.0
2016-05-27,2.5,2.5,4.1667,2.5,100.0,250000.0,0.0,0.0,2.5,2.5,2.5,100.0
2016-05-30,2.5,2.5,0.0,2.5,0.0,0.0,65.0,149500.0,2.5,2.5,2.5,65.0
2016-05-31,2.6,2.6,4.0,2.6,100.0,260000.0,0.0,0.0,2.6,2.6,2.6,100.0
2016-06-01,2.6,2.6,0.0,2.6,0.0,0.0,0.0,0.0,2.6,2.6,2.6,0.0
2016-06-02,2.6,2.6,0.0,2.6,0.0,0.0,0.0,0.0,2.6,2.6,2.6,0.0
2016-06-03,2.6,2.6,0.0,2.6,0.0,0.0,0.0,0.0,2.6,2.6,2.6,0.0
2016-06-06,2.6,2.6,0.0,2.467,300.0,740000.0,0.0,0.0,2.4,2.6,2.4,300.0
2016-06-07,2.6,2.6,0.0,2.6,0.0,0.0,0.0,0.0,2.6,2.6,2.6,0.0
2016-06-08,2.6,2.6,0.0,2.6,0.0,0.0,0.0,0.0,2.6,2.6,2.6,0.0
2016-06-09,2.6,2.6,0.0,2.6,0.0,0.0,0.0,0.0,2.6,2.6,2.6,0.0
2016-06-10,2.6,2.6,0.0,2.6,0.0,0.0,0.0,0.0,2.6,2.6,2.6,0.0
2016-06-13,2.6,2.6,0.0,2.6,0.0,0.0,0.0,0.0,2.6,2.6,2.6,0.0
2016-06-14,2.6,2.6,0.0,2.6,0.0,0.0,0.0,0.0,2.6,2.6,2.6,0.0
2016-06-15,2.6,2.6,0.0,2.6,0.0,0.0,0.0,0.0,2.6,2.6,2.6,0.0
2016-06-16,2.4,2.4,-7.6923,2.4,200.0,480000.0,0.0,0.0,2.4,2.4,2.4,200.0
2016-06-17,2.4,2.4,0.0,2.4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,0.0
2016-06-20,2.6,2.6,8.3333,2.6,100.0,260000.0,0.0,0.0,2.6,2.6,2.6,100.0
2016-06-21,2.6,2.6,0.0,2.6,0.0,0.0,0.0,0.0,2.6,2.6,2.6,0.0
2016-06-22,2.4,2.4,-7.6923,2.4,1000.0,2400000.0,0.0,0.0,2.4,2.4,2.4,1000.0
2016-06-23,2.2,2.2,-8.3333,2.267,1500.0,3400000.0,0.0,0.0,2.3,2.3,2.2,1500.0
2016-06-24,2.4,2.4,9.0909,2.107,4500.0,9480000.0,0.0,0.0,2.1,2.4,2.1,4500.0
2016-06-27,2.4,2.4,0.0,2.4,100.0,240000.0,0.0,0.0,2.4,2.4,2.4,100.0
2016-06-28,2.4,2.4,0.0,2.4,0.0,0.0,0.0,0.0,2.4,2.4,2.4,0.0
2016-06-29,2.3,2.3,-4.1667,2.267,300.0,680000.0,0.0,0.0,2.3,2.3,2.2,300.0
2016-06-30,2.3,2.3,0.0,2.3,0.0,0.0,0.0,0.0,2.3,2.3,2.3,0.0
2016-07-01,2.2,2.2,-4.3478,2.2,1900.0,4180000.0,0.0,0.0,2.2,2.2,2.2,1900.0
2016-07-04,2.2,2.2,0.0,2.2,0.0,0.0,0.0,0.0,2.2,2.2,2.2,0.0
2016-07-05,2.4,2.4,9.0909,2.058,1200.0,2470000.0,0.0,0.0,2.3,2.4,2.0,1200.0
2016-07-06,2.2,2.2,-8.3333,2.2,2700.0,5940000.0,0.0,0.0,2.2,2.2,2.2,2700.0
2016-07-07,2.1,2.1,-4.5455,2.1,1900.0,3990000.0,0.0,0.0,2.1,2.1,2.1,1900.0
2016-07-08,2.1,2.1,0.0,2.182,2200.0,4800000.0,0.0,0.0,2.2,2.2,2.1,2200.0
2016-07-11,2.1,2.1,0.0,2.1,7500.0,15750000.0,0.0,0.0,2.1,2.1,2.1,7500.0
2016-07-12,2.2,2.2,4.7619,2.2,500.0,1100000.0,0.0,0.0,2.2,2.2,2.2,500.0
2016-07-13,2.2,2.2,0.0,2.2,3300.0,7260000.0,0.0,0.0,2.2,2.2,2.2,3300.0
2016-07-14,2.1,2.1,-4.5455,2.1,100.0,210000.0,0.0,0.0,2.1,2.1,2.1,100.0
2016-07-15,2.2,2.2,4.7619,2.2,200.0,440000.0,0.0,0.0,2.2,2.2,2.2,200.0
2016-07-18,2.2,2.2,0.0,2.2,0.0,0.0,0.0,0.0,2.2,2.2,2.2,0.0
2016-07-19,2.2,2.2,0.0,2.2,0.0,0.0,0.0,0.0,2.2,2.2,2.2,0.0
2016-07-20,2.2,2.2,0.0,2.2,0.0,0.0,0.0,0.0,2.2,2.2,2.2,0.0
2016-07-21,2.2,2.2,0.0,2.2,0.0,0.0,0.0,0.0,2.2,2.2,2.2,0.0
2016-07-22,2.2,2.2,0.0,2.2,0.0,0.0,0.0,0.0,2.2,2.2,2.2,0.0
2016-07-25,2.2,2.2,0.0,2.2,0.0,0.0,0.0,0.0,2.2,2.2,2.2,0.0
2016-07-26,2.1,2.1,-4.5455,2.1,5000.0,10500000.0,0.0,0.0,2.1,2.1,2.1,5000.0
2016-07-27,2.1,2.1,0.0,2.103,7200.0,15140000.0,0.0,0.0,2.2,2.2,2.1,7200.0
2016-07-28,2.1,2.1,0.0,2.1,300.0,630000.0,0.0,0.0,2.1,2.1,2.1,300.0
2016-07-29,2.1,2.1,0.0,2.1,100.0,210000.0,0.0,0.0,2.1,2.1,2.1,100.0
2016-08-01,2.1,2.1,0.0,2.1,0.0,0.0,0.0,0.0,2.1,2.1,2.1,0.0
2016-08-02,2.0,2.0,-4.7619,2.0,6000.0,12000000.0,0.0,0.0,2.0,2.0,2.0,6000.0
2016-08-03,2.2,2.2,10.0,2.006,5200.0,10430000.0,0.0,0.0,2.0,2.2,2.0,5200.0
2016-08-04,2.2,2.2,0.0,2.004,4800.0,9620000.0,0.0,0.0,2.0,2.2,2.0,4800.0
2016-08-05,2.2,2.2,0.0,2.2,0.0,0.0,0.0,0.0,2.2,2.2,2.2,0.0
2016-08-08,2.2,2.2,0.0,2.2,0.0,0.0,0.0,0.0,2.2,2.2,2.2,0.0
2016-08-09,2.2,2.2,0.0,2.2,0.0,0.0,0.0,0.0,2.2,2.2,2.2,0.0
2016-08-10,2.0,2.0,-9.0909,2.0,4400.0,8800000.0,0.0,0.0,2.0,2.0,2.0,4400.0
2016-08-11,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0
2016-08-12,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0
2016-08-15,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0
2016-08-16,1.9,1.9,-5.0,1.9,500.0,950000.0,0.0,0.0,1.9,1.9,1.9,500.0
2016-08-17,1.8,1.8,-5.2632,1.812,7400.0,13410000.0,0.0,0.0,1.9,1.9,1.8,7400.0
2016-08-18,1.8,1.8,0.0,1.8,0.0,0.0,0.0,0.0,1.8,1.8,1.8,0.0
2016-08-19,1.8,1.8,0.0,1.8,0.0,0.0,0.0,0.0,1.8,1.8,1.8,0.0
2016-08-22,1.8,1.8,0.0,1.8,0.0,0.0,0.0,0.0,1.8,1.8,1.8,0.0
2016-08-23,1.9,1.9,5.5556,1.891,2200.0,4160000.0,0.0,0.0,1.8,1.9,1.8,2200.0
2016-08-24,1.9,1.9,0.0,1.9,0.0,0.0,0.0,0.0,1.9,1.9,1.9,0.0
2016-08-25,1.9,1.9,0.0,1.9,0.0,0.0,0.0,0.0,1.9,1.9,1.9,0.0
2016-08-26,2.0,2.0,5.2632,2.0,100.0,200000.0,0.0,0.0,2.0,2.0,2.0,100.0
2016-08-29,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0
2016-08-30,1.9,1.9,-5.0,1.9,100.0,190000.0,0.0,0.0,1.9,1.9,1.9,100.0
2016-08-31,2.0,2.0,5.2632,1.925,400.0,770000.0,0.0,0.0,1.9,2.0,1.9,400.0
2016-09-01,1.9,1.9,-5.0,1.9,2000.0,3800000.0,0.0,0.0,1.9,1.9,1.9,2000.0
2016-09-05,2.0,2.0,5.2632,2.0,100.0,200000.0,0.0,0.0,2.0,2.0,2.0,100.0
2016-09-06,2.2,2.2,10.0,2.2,100.0,220000.0,0.0,0.0,2.2,2.2,2.2,100.0
2016-09-07,2.1,2.1,-4.5455,2.1,500.0,1050000.0,0.0,0.0,2.1,2.1,2.1,500.0
2016-09-08,2.2,2.2,4.7619,2.015,1300.0,2620000.0,0.0,0.0,2.0,2.2,2.0,1300.0
2016-09-09,2.2,2.2,0.0,2.2,0.0,0.0,0.0,0.0,2.2,2.2,2.2,0.0
2016-09-12,2.2,2.2,0.0,2.2,10000.0,22000000.0,0.0,0.0,2.2,2.2,2.2,10000.0
2016-09-13,2.2,2.2,0.0,2.2,0.0,0.0,0.0,0.0,2.2,2.2,2.2,0.0
2016-09-14,2.2,2.2,0.0,2.2,0.0,0.0,0.0,0.0,2.2,2.2,2.2,0.0
2016-09-15,2.0,2.0,-9.0909,2.0,500.0,1000000.0,0.0,0.0,2.0,2.0,2.0,500.0
2016-09-16,2.2,2.2,10.0,2.2,121.0,257800.0,0.0,0.0,2.2,2.2,2.2,121.0
2016-09-19,2.0,2.0,-9.0909,2.0,300.0,600000.0,0.0,0.0,2.0,2.0,2.0,300.0
2016-09-20,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0
2016-09-21,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0
2016-09-22,2.1,2.1,5.0,2.1,100.0,210000.0,0.0,0.0,2.1,2.1,2.1,100.0
2016-09-23,2.1,2.1,0.0,2.1,0.0,0.0,0.0,0.0,2.1,2.1,2.1,0.0
2016-09-26,2.1,2.1,0.0,2.1,0.0,0.0,0.0,0.0,2.1,2.1,2.1,0.0
2016-09-27,2.1,2.1,0.0,2.1,0.0,0.0,0.0,0.0,2.1,2.1,2.1,0.0
2016-09-28,2.1,2.1,0.0,2.1,0.0,0.0,0.0,0.0,2.1,2.1,2.1,0.0
2016-09-29,2.1,2.1,0.0,2.1,0.0,0.0,0.0,0.0,2.1,2.1,2.1,0.0
2016-09-30,1.9,1.9,-9.5238,1.9,100.0,190000.0,0.0,0.0,1.9,1.9,1.9,100.0
2016-10-03,1.9,1.9,0.0,1.9,0.0,0.0,0.0,0.0,1.9,1.9,1.9,0.0
2016-10-04,1.9,1.9,0.0,1.9,0.0,0.0,0.0,0.0,1.9,1.9,1.9,0.0
2016-10-05,1.9,1.9,0.0,1.9,0.0,0.0,0.0,0.0,1.9,1.9,1.9,0.0
2016-10-06,2.0,2.0,5.2632,2.0,100.0,200000.0,0.0,0.0,2.0,2.0,2.0,100.0
2016-10-07,2.1,2.1,5.0,2.1,100.0,210000.0,0.0,0.0,2.1,2.1,2.1,100.0
2016-10-10,2.1,2.1,0.0,2.1,0.0,0.0,0.0,0.0,2.1,2.1,2.1,0.0
2016-10-11,2.1,2.1,0.0,2.1,0.0,0.0,0.0,0.0,2.1,2.1,2.1,0.0
2016-10-12,2.1,2.1,0.0,2.1,0.0,0.0,0.0,0.0,2.1,2.1,2.1,0.0
2016-10-13,2.1,2.1,0.0,2.1,0.0,0.0,0.0,0.0,2.1,2.1,2.1,0.0
2016-10-14,2.1,2.1,0.0,2.1,0.0,0.0,0.0,0.0,2.1,2.1,2.1,0.0
2016-10-17,2.1,2.1,0.0,2.1,0.0,0.0,0.0,0.0,2.1,2.1,2.1,0.0
2016-10-18,2.1,2.1,0.0,2.1,0.0,0.0,0.0,0.0,2.1,2.1,2.1,0.0
2016-10-19,2.1,2.1,0.0,2.1,0.0,0.0,0.0,0.0,2.1,2.1,2.1,0.0
2016-10-20,2.1,2.1,0.0,2.1,0.0,0.0,0.0,0.0,2.1,2.1,2.1,0.0
2016-10-21,2.1,2.1,0.0,2.1,0.0,0.0,0.0,0.0,2.1,2.1,2.1,0.0
2016-10-24,2.1,2.1,0.0,2.1,0.0,0.0,0.0,0.0,2.1,2.1,2.1,0.0
2016-10-25,2.1,2.1,0.0,2.1,0.0,0.0,0.0,0.0,2.1,2.1,2.1,0.0
2016-10-26,2.1,2.1,0.0,2.1,0.0,0.0,0.0,0.0,2.1,2.1,2.1,0.0
2016-10-27,2.3,2.3,9.5238,2.3,100.0,230000.0,0.0,0.0,2.3,2.3,2.3,100.0
2016-10-28,2.1,2.1,-8.6957,2.1,100.0,210000.0,0.0,0.0,2.1,2.1,2.1,100.0
2016-10-31,2.1,2.1,0.0,2.1,0.0,0.0,0.0,0.0,2.1,2.1,2.1,0.0
2016-11-01,2.1,2.1,0.0,2.1,0.0,0.0,0.0,0.0,2.1,2.1,2.1,0.0
2016-11-02,2.1,2.1,0.0,2.1,0.0,0.0,0.0,0.0,2.1,2.1,2.1,0.0
2016-11-03,1.9,1.9,-9.5238,1.9,100.0,190000.0,0.0,0.0,1.9,1.9,1.9,100.0
2016-11-04,1.9,1.9,0.0,1.9,0.0,0.0,0.0,0.0,1.9,1.9,1.9,0.0
2016-11-07,1.9,1.9,0.0,1.9,0.0,0.0,0.0,0.0,1.9,1.9,1.9,0.0
2016-11-08,1.9,1.9,0.0,1.9,0.0,0.0,0.0,0.0,1.9,1.9,1.9,0.0
2016-11-09,1.8,1.8,-5.2632,1.8,800.0,1440000.0,0.0,0.0,1.8,1.8,1.8,800.0
2016-11-10,1.9,1.9,5.5556,1.9,200.0,380000.0,0.0,0.0,1.9,1.9,1.9,200.0
2016-11-11,1.9,1.9,0.0,1.9,0.0,0.0,0.0,0.0,1.9,1.9,1.9,0.0
2016-11-14,1.9,1.9,0.0,1.9,0.0,0.0,0.0,0.0,1.9,1.9,1.9,0.0
2016-11-15,1.9,1.9,0.0,1.9,0.0,0.0,0.0,0.0,1.9,1.9,1.9,0.0
2016-11-16,1.9,1.9,0.0,1.95,200.0,390000.0,0.0,0.0,2.0,2.0,1.9,200.0
2016-11-17,1.9,1.9,0.0,1.9,0.0,0.0,0.0,0.0,1.9,1.9,1.9,0.0
2016-11-18,1.9,1.9,0.0,1.9,0.0,0.0,0.0,0.0,1.9,1.9,1.9,0.0
2016-11-21,1.9,1.9,0.0,1.9,0.0,0.0,0.0,0.0,1.9,1.9,1.9,0.0
